executionStartTime,executionEndTime,executionLatency,containerId,hostId,statusCode,requestResponseLatency,requestTime,responseTime,requestId,replicas,cpCpuUsage,cpMemoryUsage,n3CpuUsage,n3MemoryUsage,n2CpuUsage,n2MemoryUsage,n4CpuUsage,n4MemoryUsage,n1CpuUsage,n1MemoryUsage,functionInvocationRate,schedulingLatency
1621110385.1442,1621110391.3663604,6.222160339355469,2ceb6eed-f80d-4dea-afb7-b0c5399fe9cb,1621076758,200,6.980000019073486,1621110384.417,1621110391.397,d5d28cd3-046a-429e-84df-4e0125d9aeef,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,899m,0.7272000312805176
1621110388.169284,1621110394.229454,6.06016993522644,fe657237-509b-41ee-bc3f-69d23b09f55c,1621076759,200,6.863000154495239,1621110387.399,1621110394.262,0b795dbd-21e2-4920-8c04-dc346d980d61,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1,0.7702841758728027
1621110389.1385574,1621110395.3430452,6.2044878005981445,377daaa7-0711-4676-9b9a-202343e283d5,1621076759,200,6.961999893188477,1621110388.398,1621110395.36,0836178d-bdf0-44f1-804f-cc5e3bc2ff44,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1,0.7405574321746826
1621110389.896465,1621110395.6970024,5.800537347793579,fe657237-509b-41ee-bc3f-69d23b09f55c,1621076759,200,6.30400013923645,1621110389.405,1621110395.709,428cc3b5-e32b-4174-9d2f-0c5c9f10e595,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1,0.49146509170532227
1621110387.1668983,1621110396.2568595,9.089961290359497,4448c5a7-7123-4c92-a697-ffc521c4d10c,1621076758,200,9.932000160217285,1621110386.399,1621110396.331,2859b920-5028-4a59-8672-4a470ef4ff02,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1,0.7678983211517334
1621110391.542705,1621110398.9210405,7.378335475921631,4448c5a7-7123-4c92-a697-ffc521c4d10c,1621076758,200,8.542999982833862,1621110390.398,1621110398.941,193c0b6a-557c-4fe6-8ec1-652a1e075db7,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,899m,1.144705057144165
1621110393.9717598,1621110400.0371509,6.0653910636901855,1a916455-b884-4c59-9725-466e7e451164,1621076758,200,6.662999868392944,1621110393.401,1621110400.064,fd6bc432-bbd8-41d1-91ad-1d32d252c4da,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,899m,0.5707597732543945
1621110395.9991624,1621110401.294272,5.295109510421753,c7765343-8af5-4143-9509-52740348aa03,1621076759,200,5.926000118255615,1621110395.399,1621110401.325,afc6d013-ff02-482d-add5-7149c42bc3eb,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,899m,0.6001625061035156
1621110395.28781,1621110402.4174435,7.12963342666626,1a916455-b884-4c59-9725-466e7e451164,1621076758,200,8.062999963760376,1621110394.399,1621110402.462,3701a9c4-1890-47a7-9da1-e124956f9246,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1099m,0.8888101577758789
1621110397.9600825,1621110403.0588188,5.09873628616333,c7765343-8af5-4143-9509-52740348aa03,1621076759,200,5.668999910354614,1621110397.398,1621110403.067,ee8ad99c-af47-4c65-9bb1-b467821fcb28,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1099m,0.5620825290679932
